"","Var1","Freq"
"322","0.5392",2
"323","0.5395",1
"324","0.5397",2
"325","0.5407",2
"326","0.5414",1
"327","0.542",1
"328","0.5421",1
"329","0.5424",1
"330","0.5425",1
"331","0.5428",4
"332","0.5435",3
"333","0.5437",2
"334","0.5443",1
"335","0.5446",2
"336","0.545",1
"337","0.5457",1
"338","0.5459",1
"339","0.5462",1
"340","0.5466",1
"341","0.5467",1
"342","0.5473",1
"343","0.5479",2
"344","0.548",1
"345","0.5485",1
"346","0.5488",5
"347","0.5489",1
"348","0.5492",1
"349","0.5495",2
"350","0.5496",1
"351","0.5499",2
"352","0.55",3
"353","0.5503",1
"354","0.5507",1
"355","0.5513",1
"356","0.5514",1
"357","0.5519",2
"358","0.5521",1
"359","0.5525",1
"360","0.5527",3
"361","0.5534",1
"362","0.5542",1
"363","0.5545",1
"364","0.555",2
"365","0.5555",2
"366","0.556",3
"367","0.5562",1
"368","0.5564",1
"369","0.5569",1
"370","0.5571",1
"371","0.5572",2
"372","0.558",3
"373","0.5582",1
"374","0.559",1
"375","0.5591",2
"376","0.5595",2
"377","0.5597",1
"378","0.5598",2
"379","0.56",2
"380","0.5609",1
"381","0.5611",1
"382","0.5612",1
"383","0.5615",1
"384","0.5619",3
"385","0.5624",2
"386","0.5626",3
"387","0.5628",1
"388","0.5631",2
"389","0.5632",3
"390","0.5633",1
"391","0.5634",1
"392","0.5637",1
"393","0.5643",1
"394","0.5645",2
"395","0.5651",3
"396","0.5652",1
"397","0.5653",1
"398","0.5655",1
"399","0.5661",2
"400","0.5666",3
"401","0.5667",1
"402","0.567",3
"403","0.5671",1
"404","0.5674",1
"405","0.5684",1
"406","0.5687",1
"407","0.5688",1
"408","0.5692",1
"409","0.5695",1
"410","0.5699",1
"411","0.5702",1
"412","0.5703",2
"413","0.5707",1
"414","0.5709",2
"415","0.5714",2
"416","0.572",1
"417","0.5722",1
"418","0.573",1
"419","0.5733",1
"420","0.5736",8
"421","0.574",1
"422","0.5742",2
"423","0.5747",1
"424","0.5753",1
"425","0.5762",2
"426","0.5773",1
"427","0.5774",4
"428","0.5775",1
"429","0.578",1
"430","0.5785",2
"431","0.5787",1
"432","0.5788",1
"433","0.5798",2
"434","0.58",1
"435","0.5805",1
"436","0.5807",2
"437","0.5808",2
"438","0.5814",1
"439","0.5819",1
"440","0.5822",2
"441","0.5826",5
"442","0.5829",2
"443","0.5832",1
"444","0.5834",1
"445","0.5837",2
"446","0.584",1
"447","0.5842",2
"448","0.5843",2
"449","0.5844",4
"450","0.585",2
"451","0.5859",1
"452","0.5863",2
"453","0.5864",1
"454","0.5879",1
"455","0.5884",1
"456","0.5885",3
"457","0.5893",2
"458","0.5898",1
"459","0.5902",1
"460","0.5904",2
"461","0.591",4
"462","0.5912",1
"463","0.592",1
"464","0.5923",1
