"","Var1","Freq"
"955","0.6989",2
"956","0.6991",1
"957","0.6992",1
"958","0.6994",1
"959","0.6998",6
"960","0.7",1
"961","0.7001",1
"962","0.7002",1
"963","0.7003",1
"964","0.7004",6
"965","0.7007",1
"966","0.701",3
"967","0.7012",1
"968","0.7013",1
"969","0.7014",1
"970","0.7018",2
"971","0.702",4
"972","0.7022",1
"973","0.7023",4
"974","0.7026",1
"975","0.7027",4
"976","0.7036",1
"977","0.7039",1
"978","0.7041",2
"979","0.7043",1
"980","0.7044",3
"981","0.7048",1
"982","0.705",1
"983","0.7053",1
"984","0.7056",2
"985","0.7058",1
"986","0.706",1
"987","0.7061",2
"988","0.7063",1
"989","0.7064",8
"990","0.7066",1
"991","0.7067",5
"992","0.7069",6
"993","0.707",43
"994","0.7071",6
"995","0.7072",122
"996","0.7073",6
"997","0.7074",4
"998","0.7075",4
"999","0.7076",3
"1000","0.7077",1
"1001","0.7078",2
"1002","0.7082",2
"1003","0.7087",1
"1004","0.709",1
"1005","0.7091",1
"1006","0.7094",2
"1007","0.7098",3
"1008","0.7099",1
"1009","0.71",2
"1010","0.7102",1
"1011","0.7103",2
"1012","0.7105",3
"1013","0.7108",2
"1014","0.7109",1
"1015","0.711",2
"1016","0.7111",2
"1017","0.7112",1
"1018","0.7116",1
"1019","0.7117",2
"1020","0.712",1
"1021","0.7123",2
"1022","0.7125",1
"1023","0.7127",4
"1024","0.7129",2
"1025","0.713",1
"1026","0.7132",1
"1027","0.7133",1
"1028","0.7135",2
"1029","0.7141",1
"1030","0.7143",5
"1031","0.7147",2
"1032","0.7149",3
"1033","0.715",3
"1034","0.7153",5
"1035","0.7154",2
"1036","0.7155",1
"1037","0.7156",2
"1038","0.7157",3
"1039","0.7158",1
"1040","0.7159",2
"1041","0.7162",1
"1042","0.7164",1
"1043","0.7165",1
"1044","0.7166",3
"1045","0.7167",1
"1046","0.7169",1
"1047","0.717",6
"1048","0.7172",5
"1049","0.7174",1
"1050","0.7175",2
"1051","0.7176",1
"1052","0.7177",1
"1053","0.7178",1
"1054","0.7181",2
"1055","0.7182",3
"1056","0.7184",4
"1057","0.7185",3
"1058","0.7186",1
"1059","0.7189",2
"1060","0.719",1
"1061","0.7192",2
"1062","0.7195",2
"1063","0.7197",1
"1064","0.7198",1
"1065","0.7201",3
"1066","0.7204",3
"1067","0.7208",1
"1068","0.7209",1
"1069","0.721",2
"1070","0.7211",1
"1071","0.7212",2
"1072","0.7215",1
"1073","0.7216",1
"1074","0.7217",1
"1075","0.7221",3
"1076","0.7223",3
"1077","0.7224",1
"1078","0.7228",3
"1079","0.723",2
"1080","0.7231",2
"1081","0.7232",2
"1082","0.7235",2
"1083","0.7236",2
"1084","0.7237",1
"1085","0.7238",1
"1086","0.724",2
"1087","0.7242",1
"1088","0.7244",2
"1089","0.7245",2
"1090","0.725",2
"1091","0.7252",1
"1092","0.7253",2
"1093","0.7254",1
"1094","0.7257",1
"1095","0.7261",2
"1096","0.7262",2
"1097","0.7264",2
"1098","0.7265",2
"1099","0.7267",1
"1100","0.7269",2
"1101","0.727",6
"1102","0.7275",3
"1103","0.7276",1
"1104","0.7278",1
"1105","0.728",2
"1106","0.7282",2
"1107","0.7283",1
"1108","0.7284",2
"1109","0.7285",1
"1110","0.7288",2
"1111","0.729",1
"1112","0.73",3
"1113","0.7301",2
"1114","0.7302",2
"1115","0.7303",6
"1116","0.7304",4
"1117","0.7305",4
"1118","0.7306",1
"1119","0.7311",1
"1120","0.7312",1
"1121","0.7314",2
"1122","0.7316",1
"1123","0.7318",1
"1124","0.7319",1
"1125","0.732",1
"1126","0.7322",1
"1127","0.7326",2
"1128","0.7327",2
"1129","0.7331",1
"1130","0.7332",1
"1131","0.7335",1
"1132","0.7337",1
"1133","0.7338",1
"1134","0.734",2
"1135","0.7343",1
"1136","0.7346",1
"1137","0.7347",1
"1138","0.7349",3
"1139","0.7354",2
"1140","0.7355",2
"1141","0.7357",1
"1142","0.7359",5
"1143","0.736",2
"1144","0.7361",2
"1145","0.7363",1
"1146","0.7366",1
"1147","0.7371",1
"1148","0.7372",1
"1149","0.7373",3
"1150","0.7374",1
"1151","0.7376",1
"1152","0.7378",1
"1153","0.738",1
"1154","0.7384",1
"1155","0.7385",2
"1156","0.7386",1
"1157","0.7387",2
"1158","0.739",1
"1159","0.7391",1
"1160","0.7392",1
"1161","0.7396",1
"1162","0.7398",4
"1163","0.7399",1
"1164","0.7402",3
"1165","0.7408",2
"1166","0.7409",3
"1167","0.741",3
"1168","0.7411",1
"1169","0.7412",1
"1170","0.7413",1
"1171","0.7414",3
"1172","0.7415",1
"1173","0.7416",2
"1174","0.7417",2
"1175","0.7421",2
"1176","0.7423",1
"1177","0.7425",1
"1178","0.7426",2
"1179","0.7429",2
"1180","0.743",5
"1181","0.7431",2
"1182","0.7433",1
"1183","0.7437",1
"1184","0.7438",2
"1185","0.744",2
"1186","0.7441",1
"1187","0.7442",1
"1188","0.7443",3
"1189","0.7444",3
"1190","0.7446",1
"1191","0.7447",1
"1192","0.7448",1
"1193","0.7449",1
"1194","0.745",1
"1195","0.7451",1
"1196","0.7452",1
"1197","0.7453",2
"1198","0.7455",2
"1199","0.7458",1
"1200","0.7463",2
"1201","0.7464",2
"1202","0.7466",2
"1203","0.7469",3
"1204","0.7474",1
"1205","0.7475",3
"1206","0.7476",2
"1207","0.748",1
"1208","0.7481",3
"1209","0.7482",1
"1210","0.7485",1
"1211","0.7487",2
"1212","0.749",1
"1213","0.7491",3
"1214","0.7495",4
"1215","0.7497",4
"1216","0.7501",3
"1217","0.7502",1
"1218","0.7503",2
"1219","0.7508",1
"1220","0.7509",2
"1221","0.7513",2
"1222","0.7514",1
"1223","0.7517",1
"1224","0.7518",1
"1225","0.7519",2
"1226","0.7522",3
"1227","0.7525",1
"1228","0.7526",1
"1229","0.7529",1
"1230","0.753",1
"1231","0.7532",1
"1232","0.7535",1
"1233","0.7537",1
"1234","0.754",1
"1235","0.7541",2
"1236","0.7543",2
"1237","0.7545",1
"1238","0.7547",2
"1239","0.7548",4
"1240","0.7549",3
"1241","0.7552",1
"1242","0.7554",1
"1243","0.7555",1
"1244","0.7557",2
"1245","0.7558",2
"1246","0.7559",4
"1247","0.756",1
"1248","0.7561",4
"1249","0.7562",2
"1250","0.7563",1
"1251","0.7564",1
"1252","0.7565",1
"1253","0.7567",3
"1254","0.7568",1
"1255","0.7569",2
"1256","0.757",2
"1257","0.7571",1
"1258","0.7574",1
"1259","0.7576",2
"1260","0.7577",1
"1261","0.7579",1
"1262","0.7581",1
"1263","0.7583",6
"1264","0.7585",3
"1265","0.7587",1
"1266","0.759",1
"1267","0.7591",1
"1268","0.7592",1
"1269","0.7593",2
"1270","0.7596",1
"1271","0.7601",1
"1272","0.7604",1
"1273","0.7605",4
"1274","0.7608",1
"1275","0.7609",1
"1276","0.761",1
"1277","0.7611",3
"1278","0.7613",1
"1279","0.7614",2
"1280","0.7615",2
"1281","0.7617",1
"1282","0.7621",1
"1283","0.7622",3
"1284","0.7623",1
"1285","0.7624",1
"1286","0.7628",4
"1287","0.7629",1
"1288","0.7631",2
"1289","0.7633",1
"1290","0.7634",1
"1291","0.7635",1
"1292","0.7636",1
"1293","0.7637",1
"1294","0.7638",1
"1295","0.7639",1
"1296","0.764",1
"1297","0.7642",2
"1298","0.7643",1
"1299","0.7645",1
"1300","0.7646",1
"1301","0.7647",4
"1302","0.7649",1
"1303","0.765",3
"1304","0.7652",1
"1305","0.7654",3
"1306","0.7655",2
"1307","0.7658",4
"1308","0.7659",2
"1309","0.766",1
"1310","0.7662",1
"1311","0.7663",2
"1312","0.7664",1
"1313","0.7667",1
"1314","0.7668",2
"1315","0.7669",5
"1316","0.7674",1
"1317","0.7675",2
"1318","0.7678",1
"1319","0.768",1
"1320","0.7681",2
"1321","0.7687",1
"1322","0.7688",2
"1323","0.7689",1
"1324","0.769",1
"1325","0.7691",5
"1326","0.7693",1
"1327","0.7694",2
"1328","0.7695",1
"1329","0.7696",1
"1330","0.7697",4
"1331","0.7698",2
"1332","0.7699",1
"1333","0.77",2
"1334","0.7702",1
"1335","0.7703",1
